gene,log2FC,p
Speer4a,-0.0035213642,0.42811814
Gm7347,-0.0030055093,0.33659452
Gm10471,0.00039750035,0.84626657
Gm10220,-0.0039743027,0.4314791
Gm7361,0.0032314877,0.5609714
Dpp6,-0.0011598209,0.24572094
Speer4b,-0.00048664355,0.44608793
Gm16058,0.0,1.0
Paxip1,-0.010458238,0.44755295
Htr5a,0.00037714807,0.42264977
Gm26608,0.0003836567,0.6497423
Insig1,-0.044658244,0.1431566
En2,0.023769327,0.09026644
Cnpy1,0.0,1.0
Rbm33,-0.008856297,0.644029
Shh,0.0,1.0
9530036O11Rik,0.0,1.0
Gm26894,0.0,1.0
Rnf32,-0.0017456142,0.2782056
Lmbr1,0.017639834,0.024889953
4632411P08Rik,0.0010875921,0.094394885
Nom1,-0.0056221113,0.5462504
Ube3c,0.0016878843,0.8314187
Gm5129,-0.00030026786,0.42264965
Dnajb6,0.027753592,0.49871165
Gm42450,0.0,1.0
Gm42806,0.0,1.0
Il6,1.2766803e-05,0.9914474
Tyms,-0.0016967133,0.5410533
Gm4961,-0.000104836436,0.75619644
3110082J24Rik,-0.006948065,0.57854426
Gareml,-0.012491876,0.35105148
Hadha,0.014358401,0.7920306
Hadhb,0.0070692897,0.7749966
Ept1,0.010638386,0.66641414
Drc1,0.00053551636,0.5855284
Otof,0.0,1.0
1700001C02Rik,0.0007159685,0.7085133
Kcnk3,-0.00070507306,0.18974589
Slc35f6,-0.0032685623,0.79402465
Cenpa,0.0022945423,0.65322226
Dpysl5,0.03184152,0.039703403
Mapre3,-0.007777095,0.7758491
Tmem214,0.005882859,0.6629649
Agbl5,-0.0009957319,0.54351825
Ost4,-0.09378743,0.27001816
Emilin1,0.0006933698,0.73010564
Khk,-0.0037856027,0.72291696
Cgref1,0.0014084622,0.19833516
Preb,0.012694657,0.56242394
Tcf23,0.00012436158,0.42264965
Slc5a6,-0.004538052,0.6103313
Atraid,0.006546855,0.92307085
Cad,0.0030581653,0.6970526
Slc30a3,0.0007975749,0.5298951
Ucn,0.0,1.0
Mpv17,-0.009099275,0.7389295
Gm29609,-0.00029720226,0.7821288
Gtf3c2,0.015086725,0.3904049
Eif2b4,0.011621401,0.46445155
Snx17,0.031741023,0.26428643
Zfp513,0.0019177273,0.9007458
Ppm1g,0.036309272,0.05520729
Gm9970,-0.00081188505,0.45346928
Nrbp1,0.0016906708,0.94882846
Krtcap3,-0.0016101694,0.19556585
Ift172,0.002314698,0.7402115
Fndc4,0.00083814934,0.88409555
Gckr,0.00028531795,0.7115717
Zfp512,0.03490874,0.16071647
4930548H24Rik,0.0,1.0
Gpn1,0.0017599538,0.92294234
Supt7l,0.013159774,0.13752125
Slc4a1ap,0.013478473,0.23394446
Gm43660,-0.0004578121,0.65352243
AI839979,0.00031729086,0.4226497
Mrpl33,-0.10212833,0.10478555
Rbks,0.022959739,0.06674473
Bre,0.05137667,0.08516176
Gm17130,0.0005450058,0.18407056
Fosl2,0.0017499309,0.5022567
Plb1,0.0,1.0
Ppp1cb,-0.026391268,0.4464699
Gm15614,0.0018460809,0.5349829
Yes1,0.0013974756,0.9050763
Pisd,0.016544528,0.3959862
Prr14l,-0.005030513,0.68613845
Depdc5,0.020473436,0.1896162
Ywhah,-0.017025948,0.60147595
Slc5a1,0.0,1.0
Spon2,0.00027829126,0.42264977
Ctbp1,0.06969631,0.13831277
Maea,0.027750626,0.09218616
Uvssa,0.054843195,0.11512347
Fam53a,0.029791504,0.073298305
Gm9903,-0.0013172238,0.20292501
Slbp,0.021967039,0.2983306
Tmem129,0.01826679,0.13170522
Tacc3,-0.013146963,0.03177149
Fgfr3,0.0030424427,0.6984181
Letm1,0.023743615,0.22823437
Whsc1,-0.009521529,0.7492528
Nelfa,0.013579845,0.11976358
Gm42849,0.0,1.0
Gm42851,-2.2456348e-05,0.8875104
Gm1673,0.0027640406,0.76398814
Nat8l,0.0025898835,0.18656622
Poln,-0.00015732273,0.8474438
Haus3,0.020474672,0.19364667
Mxd4,0.023893595,0.85391915
Gm42846,0.00014298822,0.8356125
Zfyve28,-0.00037840568,0.9000112
Cfap99,0.00020645576,0.4226497
Rnf4,0.01820989,0.21446022
Fam193a,0.011287972,0.57892966
Tnip2,0.001392629,0.87345046
Sh3bp2,-0.010688826,0.40142184
Add1,-0.083508134,0.3488007
Mfsd10,0.006588541,0.7017673
Nop14,0.0176621,0.36554834
Grk4,0.003345266,0.6745612
Htt,-0.014297619,0.4554119
Msantd1,-0.0008409717,0.6698793
Rgs12,0.0014074408,0.81888944
Gm43791,0.0,1.0
Hgfac,0.0,1.0
Dok7,-0.003100913,0.77715653
Lrpap1,0.009389281,0.7724827
Adra2c,0.00021796473,0.668013
Cpz,-0.0002141188,0.4226497
Trmt44,0.0037771557,0.4475754
4931431C16Rik,0.0,1.0
Acox3,0.022142708,0.18423374
Htra3,0.014771223,0.5912316
Sh3tc1,0.0014811103,0.1967135
Ablim2,-0.04401113,0.48053598
Afap1,-0.027534246,0.42607275
Sorcs2,0.001705156,0.20012502
Psapl1,-2.9700808e-05,0.97865146
2210406O10Rik,-0.0006670011,0.7181483
Grpel1,-0.05872664,0.25933176
Tada2b,0.0041992515,0.6937347
Ccdc96,-0.0018286137,0.5545211
Tbc1d14,-0.022673488,0.76934403
D5Ertd579e,0.039571375,0.25278232
Bloc1s4,0.026162773,0.095759824
Gm43701,0.00020322202,0.4226497
Mrfap1,-0.048294544,0.40219957
Man2b2,-0.00079742074,0.9155296
Ppp2r2c,0.025648415,0.6930147
Ppp2r2cos,-3.8255268e-05,0.945653
Wfs1,0.0008367412,0.8957382
Jakmip1,0.00072682137,0.5332698
Gm1043,0.0005796479,0.42264977
Crmp1,0.006313652,0.5177994
Evc,-0.00063199096,0.21290027
Evc2,-0.00051403535,0.56607693
Stk32b,0.0,1.0
Cytl1,0.0,1.0
Msx1,0.00043590507,0.72561246
Gm20052,-0.00024867614,0.4226497
Stx18,0.008866832,0.5598057
Nsg1,-0.0005366206,0.95952964
Zbtb49,-0.0050023515,0.30480558
Lyar,-0.0014606938,0.9318138
Tmem128,-0.042221785,0.28357586
Drd5,-0.000284016,0.4226497
Slc2a9,0.0011608793,0.31121647
Wdr1,-0.008947253,0.8162028
Zfp518b,0.0008045519,0.89523536
Clnk,0.0,1.0
4930513D17Rik,-8.229341e-05,0.93802404
Hs3st1,0.029159725,0.77906287
Rab28,-0.019376889,0.35962003
Bod1l,0.0491755,0.20333976
Gm16223,0.0,1.0
Gm7854,-6.327077e-05,0.927167
Cpeb2,0.019917876,0.67772496
Gm43699,0.0,1.0
C1qtnf7,0.0,1.0
Cc2d2a,0.0007013306,0.9455506
Fbxl5,0.014195383,0.84618634
Gm42555,-0.0008354691,0.42205644
Bst1,-0.00075922796,0.24501313
Cd38,-0.0012011736,0.22138318
Gm7879,-0.00036071727,0.42264965
Fgfbp1,0.0,1.0
Prom1,0.0014211189,0.10371238
Gm16401,0.0,1.0
Tapt1,0.0072288066,0.7237851
Gm42984,0.00040808262,0.7630556
Ldb2,0.00012792961,0.8349557
D5Ertd615e,-0.0010545691,0.5571385
Qdpr,-0.081903934,0.69482744
Gm42413,-0.0018692508,0.4217318
Clrn2,-0.00029817026,0.77966416
Lap3,0.0040881634,0.98132795
Med28,-0.007698834,0.7995587
Fam184b,-0.007566911,0.062704355
9630001P10Rik,-0.00015310635,0.76138365
Ncapg,-0.00022082365,0.47053567
Lcorl,0.01101917,0.75881577
Slit2,-0.00041638396,0.6856968
Pacrgl,0.0013555884,0.8872229
Kcnip4,-0.00057395786,0.42264977
Adgra3,0.007884832,0.03916765
Ppargc1a,-0.0018673555,0.09715742
Dhx15,-0.020909399,0.4300089
Sod3,-0.00041677454,0.5097171
Ccdc149,0.0006136035,0.6589576
Lgi2,-0.00041006162,0.56892604
8030423F21Rik,-0.0007353008,0.4226497
Sepsecs,-0.0062482655,0.51398003
Pi4k2b,-0.005603634,0.62178594
Zcchc4,0.008091658,0.49263918
Anapc4,-0.004430197,0.7249079
Slc34a2,0.0,1.0
Sel1l3,0.017876437,0.029431645
Smim20,-0.005931467,0.8128971
Smim20-1,0.003805291,0.6337652
Rbpj,0.0010818988,0.976429
Gm10441,0.0,1.0
Tbc1d19,-0.014574364,0.40497115
Stim2,-0.0067332685,0.6025426
Gm10440,0.0,1.0
Pcdh7,0.005949498,0.08072086
Gm43042,-0.00090212905,0.4226497
Arap2,0.044809937,0.44673634
Dthd1,0.00037390413,0.4226497
Nwd2,-0.00029181465,0.4226497
0610040J01Rik,0.0016061291,0.6933112
Rell1,0.0089931935,0.69732064
5830416I19Rik,0.0,1.0
Pgm1,-0.0015718844,0.725801
Tbc1d1,-0.001160515,0.36241463
Gm43837,0.0,1.0
Gm31363,0.0,1.0
C030018K13Rik,-0.00030433745,0.42264977
Gm3716,-0.0006441837,0.044823874
Klf3,0.07765794,0.07543185
Tlr1,0.0016847017,0.08537378
Tlr6,0.0004261313,0.5680505
Fam114a1,-0.005723114,0.33722413
Tmem156,-0.0011162448,0.5501469
Klhl5,0.016331077,0.5934604
Wdr19,-0.0044440925,0.59273434
Rfc1,0.030875444,0.33950463
Klb,0.00015696588,0.42264977
Rpl9,-0.09213209,0.110724404
Lias,0.037278637,0.08825194
Ugdh,0.012437098,0.3576051
Smim14,-0.06439459,0.1578047
Ube2k,-0.03079766,0.12616222
Gm42726,-0.0041042534,0.34170505
Pds5a,0.006934032,0.7685399
N4bp2,0.0072133206,0.4695999
Rhoh,0.008901853,0.48699227
Chrna9,0.00048775497,0.42264977
9130230L23Rik,0.0,1.0
Rbm47,-0.0045516193,0.117113136
Gm26725,0.0,1.0
Nsun7,0.001183942,0.69171417
Apbb2,0.11787498,0.15726076
Uchl1,0.016174853,0.64324987
Limch1,-0.017415881,0.81647015
Gm42670,0.001372548,0.09500285
Tmem33,-0.0143793225,0.6334881
Slc30a9,-0.021856993,0.49044532
Bend4,0.008700467,0.16510196
Gm26756,7.268015e-05,0.8487824
Shisa3,2.8675713e-05,0.964182
Atp8a1,-0.07856524,0.43299505
Gm15478,-0.0006452203,0.7899417
Gm15477,-9.9514786e-05,0.82379246
4930425K10Rik,-8.4354004e-05,0.8192989
Kctd8,0.00067202304,0.6210374
Yipf7,0.0,1.0
Guf1,-0.0048100725,0.63128364
Gnpda2,-0.038148135,0.309443
Gabrg1,0.00016062078,0.93533224
Gabra2,0.0011465708,0.82690746
Cox7b2,-0.0010395773,0.061351765
Gabra4,0.0004698909,0.6205799
Gabrb1,0.0021970929,0.48630768
Gm43477,0.00026369083,0.4226497
Commd8,-0.037818402,0.30950978
Corin,0.0,1.0
Nfxl1,0.0008927062,0.883336
Nipal1,0.0,1.0
Txk,4.852895e-05,0.9360263
Tec,0.0036284733,0.37024257
Slain2,0.00430198,0.7723326
Gm10135,9.3460854e-05,0.8241986
Fryl,-0.004899144,0.89531946
Ociad1,0.04730618,0.36894983
Ociad2,0.002116141,0.23200695
Cwh43,0.0,1.0
Dcun1d4,0.01050324,0.21308504
Sgcb,-0.037377596,0.12145122
Spata18,-0.0011060317,0.4987099
Usp46,-0.01021342,0.4751304
Dancr,-0.006635333,0.0150434775
Dancr-1,-0.0058052572,0.007149923
Rasl11b,0.03688091,0.1619645
Scfd2,0.0012775064,0.8382911
Fip1l1,0.030353427,0.09824282
Lnx1,-0.0015711244,0.65845114
Chic2,0.013440888,0.16392212
Gsx2,0.0,1.0
Pdgfra,-0.0012368094,0.8985046
Gm42802,0.0,1.0
Kit,-0.018134397,0.3892919
Gm19590,0.0,1.0
Kdr,-0.040888138,0.108291194
Srd5a3,-0.0066617876,0.72731316
Tmem165,0.028733045,0.4429576
Clock,-0.00045526028,0.9899427
Gm7467,0.004313141,0.5214352
Nmu,-0.00063290854,0.47578293
Exoc1,0.016462684,0.5035839
Cep135,0.006134726,0.14206633
C530008M17Rik,0.0007959176,0.8134106
Aasdh,0.0049944315,0.19426614
Ppat,0.011425182,0.16942748
2310040G07Rik,0.00014273234,0.86742073
Paics,-0.013591409,0.70371914
Srp72,-0.002290696,0.93279076
Arl9,0.00037722357,0.47301173
Thegl,0.0,1.0
Hopx,-0.023392439,0.7717822
Hopxos,0.00020523625,0.42264965
Spink2,0.0,1.0
Rest,0.01905936,0.069197685
Noa1,-0.0139702335,0.30183536
Polr2b,0.0015240908,0.87575436
Igfbp7,0.00453775,0.3522619
Adgrl3,0.017547961,0.3954928
Gm16054,2.7093483e-05,0.95093524
Tecrl,0.0,1.0
Epha5,0.0069157192,0.08200742
Gm43532,0.0,1.0
Gm43567,0.0005672297,0.7194835
Cenpc1,0.003116399,0.7512183
Stap1,-0.0015387891,0.42489743
Uba6,-0.016432352,0.3958215
Tmprss11a,-0.000462975,0.4226497
Ythdc1,0.030194908,0.24029705
Ugt2b5,0.0,1.0
Jchain,-5.403375e-05,0.88836765
Utp3,0.011607587,0.34249642
Rufy3,0.02324891,0.5959335
Grsf1,0.0012248605,0.8779766
Mob1b,-0.0031193718,0.8253652
Dck,-0.004956101,0.35696357
Slc4a4,-0.008442212,0.18983704
Adamts3,0.0,1.0
Cox18,0.0033340454,0.8060088
Ankrd17,0.020946234,0.18238218
Gm9958,0.0014690042,0.46441093
Alb,0.0,1.0
Afp,0.0007269801,0.4226497
Afm,0.0,1.0
5830473C10Rik,0.0,1.0
Rassf6,0.0,1.0
Cxcl5,-0.0004236313,0.23272888
Ppbp,-0.00069870264,0.4226497
Pf4,0.0019048695,0.6700514
Cxcl3,0.0,1.0
Cxcl1,-0.0011078551,0.39510474
Cxcl2,-8.7700784e-05,0.9860757
Mthfd2l,-0.0069948137,0.6953437
Epgn,-0.00036739814,0.4226497
Ereg,0.0,1.0
Areg,0.0,1.0
Gm19619,0.0,1.0
Btc,0.0112989675,0.3461149
Parm1,0.061881393,0.05879263
Rchy1,0.06512359,0.03883018
Cdkl2,0.00097083114,0.8113143
Gm26582,0.0010151763,0.6354903
G3bp2,0.043921113,0.28749165
Uso1,0.0041351765,0.67971706
Ppef2,0.00067795336,0.48695242
Naaa,0.060832113,0.22456515
Sdad1,-0.00016745925,0.9865271
Cxcl9,0.0,1.0
Art3,0.0047345962,0.73716855
Cxcl10,0.00622945,0.39263257
Nup54,-0.010279112,0.16522928
Scarb2,-0.05052167,0.5792622
Fam47e,-8.732443e-05,0.803644
Stbd1,0.0011157864,0.48787788
Ccdc158,-0.0005514028,0.42264965
Shroom3,0.0058574453,0.65297556
4932430I15Rik,0.0013459078,0.39587945
Sowahb,8.226186e-05,0.87775064
Sept11,-0.006084278,0.46904385
Ccni,0.027252406,0.4358367
2010109A12Rik,0.0030436544,0.46385673
Ccng2,0.029028088,0.39188504
Cxcl13,-0.00023446827,0.4226497
Cnot6l,0.022124708,0.4357807
Mrpl1,0.0071233734,0.66594607
Fras1,0.0,1.0
Gm33050,0.0,1.0
Anxa3,0.034401696,0.33697742
1700016F12Rik,0.0,1.0
Gm42601,0.000112676535,0.42264977
Gm33370,0.00069707097,0.24297534
Gm8013,0.0036363965,0.42107597
Gm9484,0.0027470528,0.3986033
Bmp2k,-0.0086475015,0.7879715
Paqr3,0.0014228309,0.8096202
Gm43146,0.00024215248,0.4226497
Gm2861,0.0,1.0
Antxr2,0.0004563661,0.42264965
Prdm8,-0.00029760474,0.49010673
A730035I17Rik,0.0008672469,0.4226497
Fgf5,0.0,1.0
1700007G11Rik,-0.00035206752,0.7807808
Bmp3,0.00034482757,0.4226497
Prkg2,-0.0011579335,0.3659372
Rasgef1b,0.008895431,0.5711489
Gm43252,0.0,1.0
A930011G23Rik,-0.00023432256,0.72058606
Gm43248,0.0,1.0
Gm35911,0.00012997618,0.42264977
Gm42691,0.00036741863,0.23099862
Hnrnpd,0.06968394,0.4583883
Gm17092,-0.0017911084,0.18961939
4930524J08Rik,-0.00020013284,0.95484537
Hnrnpdl,0.06787449,0.70672035
Enoph1,-0.09371033,0.33679965
Tmem150c,-0.0017932374,0.8003595
2310034O05Rik,0.0,1.0
Sec31a,0.0013041198,0.9284962
5430416N02Rik,0.01286982,0.5052793
Lin54,0.03177809,0.10826202
Cops4,-0.018780619,0.54141176
Plac8,-0.0009892783,0.7757696
Coq2,0.0019340813,0.9298449
Gm15777,0.0,1.0
Hpse,-0.0003999866,0.42264965
Helq,0.000746008,0.88619125
Mrps18c,-0.028257012,0.35279647
Fam175a,0.002572786,0.5160757
4930458D05Rik,0.00023995247,0.4226497
Agpat9,-0.00027512395,0.42264965
Nkx6-1,0.0,1.0
Gm43270,0.0,1.0
Cds1,0.0067310818,0.5209453
Wdfy3,0.010412037,0.7636485
Gm20548,0.0004900314,0.2127581
Gm29707,2.651068e-07,0.9995857
1700013M08Rik,0.0,1.0
Arhgap24,0.019705812,0.05991462
Mapk10,0.0026619732,0.8002697
5430427N15Rik,-0.00024602067,0.71071184
Ptpn13,0.0043654777,0.6936188
Slc10a6,0.0,1.0
Aff1,-0.015395161,0.35473013
Klhl8,-0.0025561824,0.6931614
Hsd17b13,-0.0013650095,0.5210774
Hsd17b11,0.044774354,0.35308304
Nudt9,0.014648199,0.5475914
Gm17660,0.00048311765,0.4226497
Sparcl1,-0.0021681264,0.93914443
Gm26703,-0.0008535416,0.4226497
Dmp1,-0.00023448783,0.42264977
Ibsp,0.0,1.0
Spp1,-8.269609e-05,0.9193901
Pkd2,-0.010505587,0.513483
BC005561,0.025042176,0.48826063
D930016D06Rik,0.0046142936,0.7736827
Zfp951,0.0015011579,0.46205127
Abcg3,0.00031479663,0.25155956
Gbp8,-0.0005455879,0.25915462
Gbp9,0.0011023757,0.25730595
Gbp4,9.2537724e-05,0.90884054
Gbp6-1,0.0011158019,0.3196787
Gm26519,-0.0010843836,0.89979887
Gm42749,0.0043169777,0.1708129
Lrrc8b,-0.017934322,0.8450436
Lrrc8c,0.0024029762,0.8792209
Lrrc8d,0.00038963556,0.9954018
Lrrc8dos,0.0011575371,0.18682377
Zfp326,0.031586856,0.26697093
Barhl2,0.0,1.0
Gm28050,-0.004123576,0.047615558
Zfp644,0.063711286,0.1585393
Hfm1,0.0014123011,0.3046885
Cdc7,-0.0018596109,0.8259176
Tgfbr3,-0.0049246885,0.45372304
Brdt,0.0051006377,0.80856544
Gm42902,-0.0004928844,0.55007994
Ephx4,0.013152847,0.02170017
Btbd8,0.009622704,0.38371503
A830010M20Rik,-0.0085283965,0.6855854
Gm42669,0.0010201733,0.7115989
1700028K03Rik,0.0020392216,0.63378644
Glmn,0.01118302,0.21027352
Rpap2,0.005169809,0.25177583
A930041C12Rik,0.0,1.0
Gm26692,0.0,1.0
Gfi1,0.0,1.0
Evi5,0.00012047961,0.9845358
Rpl5,-0.05931461,0.5808715
Fam69a,0.007890433,0.42019814
Mtf2,0.002265349,0.8630447
Tmed5,0.047551334,0.42457816
Ccdc18,-0.0016074884,0.47760108
Dr1,0.0023318827,0.8542664
Pigg,0.0014148913,0.84086883
Gm43082,-0.00014570894,0.4226497
Gm42518,0.0,1.0
Gm42517,0.00023049099,0.21404989
Gm10419,0.00082032033,0.5550032
Atp5k,-0.15992165,0.4415125
Mfsd7a,0.0024773935,0.18668368
Pcgf3,-0.0017004907,0.9090417
Cplx1,0.00014566886,0.92117804
Gak,0.006787263,0.676044
Tmem175,0.0042502135,0.54137486
Dgkq,0.0016906336,0.70491576
Idua,0.009288054,0.05769342
Slc26a1,0.00057409424,0.7845634
Fgfrl1,0.007153278,0.64271504
Crlf2,0.010854814,0.054210506
5430403G16Rik,0.007619636,0.118270844
4930522L14Rik,0.0023175143,0.8196939
A430073D23Rik,0.0019865886,0.21302703
Gm26779,0.0028756282,0.12387101
Gm26808,-0.0025528306,0.6893384
Gm15446,-0.008046929,0.8141218
1010001B22Rik,-0.002645974,0.814408
Zfp932,0.012518108,0.45575705
Gm17655,-0.00021923892,0.9148718
Plcxd1,-0.0018896118,0.22470976
Gtpbp6,0.0107663125,0.61883265
Zfp605,0.01303602,0.43654886
Chfr,0.013478801,0.33285785
Gm43136,-0.0012958854,0.2706425
Golga3,0.007893883,0.42385772
Gm43137,0.0021443595,0.20392999
Ankle2,-0.003152527,0.7860032
Pgam5,-0.005222708,0.6500544
Gm26718,-0.0005834302,0.4385713
Pxmp2,0.059754975,0.42531183
Pole,0.010132419,0.23274542
P2rx2,0.0,1.0
Fbrsl1,0.0113710165,0.57604545
Gm26711,7.88116e-05,0.942423
Gm42596,-0.0011594916,0.24897829
A630023P12Rik,0.0,1.0
Galnt9,0.0,1.0
Noc4l,0.012295872,0.35529715
Ddx51,0.0021923818,0.78660274
Gm42595,-0.0040649427,0.39024913
Ep400,0.012047082,0.43209437
Gm15559,-0.0021814792,0.17834479
Pus1,0.012653876,0.11504974
Gm26515,-0.00015726293,0.6778044
Ulk1,0.006689653,0.43515003
Hscb,0.027103081,0.03177984
Chek2,-0.0011210404,0.665733
Ttc28,0.016925633,0.20380788
Pitpnb,-0.018312395,0.35853735
Gm43118,0.00040809065,0.4226497
Mn1,0.0035328716,0.6635244
C130026L21Rik,0.00018062773,0.42264965
E130006D01Rik,0.0,1.0
Miat,0.0016391193,0.56333154
Cryba4,0.0034200829,0.3179682
Crybb1,0.0006688833,0.9767805
Tpst2,0.021608122,0.15914035
Tfip11,0.015105881,0.10838606
Srrd,0.012079537,0.15589324
Hps4,-0.009724364,0.5064397
Gm6583,0.0009258291,0.40275934
Gm20636,0.0,1.0
Asphd2,0.009281687,0.6702942
Sez6l,-8.0964295e-05,0.9640243
Gm6588,0.0,1.0
Gm42864,-0.00038497883,0.80239487
Myo18b,-0.0006822982,0.6690494
Adrbk2,0.003152298,0.3418156
Crybb3,-0.00046641822,0.6251792
2900026A02Rik,0.001072377,0.8024239
Sgsm1,-0.00056153536,0.79493403
Aym1,-0.00035820593,0.6671039
Wscd2,0.002597277,0.61503816
Cmklr1,0.0073632887,0.116777934
Gm15736,0.0,1.0
Ficd,0.010106195,0.24883996
Sart3,0.024387002,0.06851317
Iscu,0.02852133,0.1993032
Tmem119,0.03233076,0.38031632
Selplg,0.064642586,0.29427812
Coro1c,0.011828959,0.7934687
Gm17122,0.0,1.0
Ssh1,0.006734833,0.34710437
Dao,0.0,1.0
Svop,0.00011103848,0.84649277
Usp30,-0.015317395,0.73338604
Alkbh2,-0.0005813278,0.9111571
Ung,0.0023248289,0.42923993
Acacb,7.505651e-05,0.8672262
Myo1h,-7.685399e-05,0.8512881
Kctd10,0.0011985563,0.71250427
Ube3b,-0.011424102,0.27286333
Mmab,0.0011252277,0.84250057
Mvk,0.006140545,0.8917191
Fam222a,0.057481304,0.25046048
Trpv4,0.00037975237,0.9262508
Gltp,-0.06419897,0.49577358
Tchp,-0.006240122,0.2576442
Git2,0.043414354,0.3356356
4930515G01Rik,0.0011023174,0.31295484
Ankrd13a,0.052574635,0.4978387
1500011B03Rik,0.055458397,0.006377439
2610524H06Rik,-0.0075794384,0.737625
Gm9936,0.0003235796,0.4226497
Oasl2,0.0015476679,0.4077061
Gm13822,0.0006599983,0.22651981
Oasl1,0.0,1.0
2210016L21Rik,0.0372459,0.35290176
Sppl3,0.016518861,0.36686596
Gm10401,-0.00044287706,0.80753726
Acads,-0.0021015778,0.88848317
Unc119b,-0.01571472,0.08028877
Mlec,-0.017018512,0.34084895
Cabp1,0.0010433234,0.4799014
Pop5,-0.015227169,0.52689
Rnf10,0.06325477,0.3769911
Coq5,0.04383315,0.015311959
Dynll1,-0.08384156,0.7688606
Gm13830,0.0034237178,0.5356089
Srsf9,-0.014131099,0.77767545
Gatc,0.011766508,0.4448367
Triap1,0.0056043863,0.81881756
Cox6a1,-0.01578343,0.8363383
Gm42903,0.0,1.0
Msi1,0.001800356,0.5764343
Sirt4,-0.0049015507,0.5849964
Pxn,0.006960459,0.5813982
Rplp0,-0.031568527,0.3569927
Gcn1l1,0.009861171,0.51443464
1110006O24Rik,0.0007848167,0.7365076
Rab35,0.0017848909,0.8819371
Ccdc64,0.001335782,0.49583507
Cit,1.7150305e-06,0.99793434
Gm14508,-0.00056743063,0.71560496
Prkab1,-5.340576e-05,0.9962804
Gm13842,0.0,1.0
C330018A13Rik,-0.0002721261,0.58554655
Ccdc60,-0.00040644975,0.44703737
B230112J18Rik,0.0003045779,0.42264965
Hspb8,0.0023630988,0.1580868
Srrm4os,0.0,1.0
Srrm4,0.0,1.0
Suds3,-0.037037328,0.20107867
9530046B11Rik,0.0008036831,0.111189604
Taok3,-0.0013959706,0.95963866
Pebp1,-0.060375214,0.32638925
BC051077,-0.013097557,0.14201309
Gm10399,0.0016544512,0.1729568
Vsig10,0.0086130565,0.0477018
Wsb2,0.022197157,0.64769083
Rfc5,-0.005534649,0.38726434
Gm15728,-0.0014241568,0.09045632
Ksr2,0.0,1.0
Nos1,-0.00030965504,0.4226497
Fbxo21,0.027733803,0.3557034
Tesc,0.0010479686,0.49954712
Fbxw8,0.00018621236,0.99214566
Gm9754,-0.00089854747,0.4226497
Hrk,5.6201126e-05,0.925789
Rnft2,0.002257458,0.6846382
2410131K14Rik,0.0070617087,0.17605901
Med13l,0.0029032677,0.82691437
Tbx3os1,0.00020860852,0.4226497
Tbx3,0.0,1.0
Rbm19,-0.0010978207,0.6777981
Gm42654,0.0,1.0
Gm27199,0.0001848897,0.6809695
Lhx5,0.00021817273,0.4226497
Sdsl,-0.0009345312,0.4147673
Sds,-0.0011237444,0.28395247
Gm15690,0.0006705224,0.6765691
Plbd2,0.0019260347,0.9265983
Slc8b1,0.0054229144,0.41961342
Tpcn1,0.011309933,0.3188324
Iqcd,-0.00066037115,0.7366422
Rita1,0.0039632507,0.5809532
Ddx54,0.0050890446,0.8517887
Gm43579,0.0010683227,0.3038778
Cfap73,0.0,1.0
Rasal1,0.053434204,0.17602752
Dtx1,0.020590661,0.0753885
Oas2,0.0,1.0
Oas3,0.0002436913,0.42264965
Oas1c,0.0009102186,0.07489435
Oas1g,0.000112676535,0.42264977
Oas1a,0.0006190461,0.5097748
Rph3a,2.2985041e-06,0.99943674
Ptpn11,-0.0060623884,0.95555246
Rpl6,-0.0062692165,0.93232644
Gm15800,-0.0071264803,0.6183596
Trafd1,0.008228093,0.9029083
Gm42917,-3.777657e-05,0.9399717
Gm42918,0.0020144484,0.61476475
Naa25,0.014239319,0.20451902
Erp29,-0.006182313,0.8373746
Tmem116,0.0004882958,0.64685476
Adam1a,-0.0022471051,0.20703167
Gm42878,-0.0044152164,0.053832043
Mapkapk5,0.0053888857,0.41039056
Aldh2,0.10431692,0.28734282
Acad12,0.01127696,0.2706882
Acad10,-0.0012619765,0.43517256
Brap,0.008952588,0.4557396
Atxn2,0.0026752353,0.9340464
Gm16552,-0.0016938956,0.72198737
Sh2b3,0.0066228975,0.307768
1700008B11Rik,-6.16724e-05,0.75081533
Fam109a,0.0018088557,0.8299492
Cux2,-0.0014032796,0.87812644
Gm15637,0.00010935287,0.91954726
Myl2,0.0010406326,0.2348811
Ccdc63,0.0005568833,0.7112809
Ppp1cc,-0.019598722,0.7544728
Hvcn1,0.004923205,0.37591547
Tctn1,0.0048582237,0.1128089
Pptc7,-0.012780212,0.28228703
Rad9b,0.004493121,0.6288021
Vps29,-0.06685501,0.22556514
Fam216a,0.0082641095,0.37655392
Gpn3,0.0025092065,0.6284327
Arpc3,-0.057237506,0.24850634
Anapc7,0.008351952,0.70339143
Atp2a2,0.022766232,0.57831824
Ift81,0.012134608,0.061654758
P2rx7,0.011434704,0.5165968
P2rx4,0.0028633326,0.9293951
Camkk2,0.0022835992,0.39158708
Anapc5,0.07101804,0.1736097
Rnf34,0.015874967,0.24023561
Kdm2b,0.011807561,0.4117691
A930024E05Rik,0.0018541543,0.6963724
Gm2479,0.00025252445,0.7191769
Orai1,0.021317601,0.3368124
Morn3,0.00026842928,0.4226497
Gm26745,0.0006033753,0.3810891
Tmem120b,0.009380262,0.20131293
