"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Tmx4",0.352687730174776,5.68204674453326,2.98014867853904,0.014956262344384,0.697117609838361,-2.76408946291742
"Rsad1",1.13048674664108,1.43514089436932,2.9757322579244,0.0150654922720591,0.697117609838361,-3.61128392589311
"Uri1",0.319046081154239,5.10066530971484,2.97291413418199,0.0151356183851575,0.697117609838361,-2.78133591868045
"Cd151",0.842971122666535,5.24811737671538,2.97152254282029,0.0151703698062197,0.697117609838361,-2.78204120566598
"Gm14403",-0.769309466784337,3.01049304050235,-2.96764659503113,0.0152675926174015,0.697117609838361,-3.04919669976426
"Ndst1",0.452035342697035,4.63836775980775,2.96501207300987,0.0153340396306797,0.697117609838361,-2.80893821621711
"Gm15706",-1.30972789455915,0.893145191654724,-2.96329850559039,0.0153774173410722,0.697117609838361,-3.77592647272816
"Anxa3",0.729405640521779,3.89724598132395,2.96230756589669,0.0154025595112515,0.697117609838361,-2.88685487993423
"Basp1",0.396220837372931,4.95639861135864,2.96168812196976,0.0154182974232748,0.697117609838361,-2.79969401328494
"St13",-0.458476392992384,8.07486266491183,-2.95995590469137,0.0154623943798413,0.697117609838361,-2.79058744576416
"Rpp21",-0.32355773716247,5.76048161149119,-2.95903967908491,0.0154857708113857,0.697117609838361,-2.79156324753251
"Bsdc1",0.342607175147938,5.36145242237212,2.9583607600336,0.0155031159500986,0.697117609838361,-2.79574479704704
"Aprt",0.463574616527711,4.68035016069099,2.95724753932445,0.0155315997041039,0.697117609838361,-2.81617410706326
"Cep290",0.481642309200425,4.18606390114966,2.95587803120129,0.0155667144514312,0.697117609838361,-2.85361645472087
"Rnh1",0.29787387132547,6.2257101527413,2.9542272913425,0.0156091479994096,0.697117609838361,-2.79746610599475
"Hdac5",0.28595535610311,6.10743902652982,2.95355541679263,0.0156264528993545,0.697117609838361,-2.79836166708356
"Ndufa4",-0.293326435303987,8.54752813191068,-2.95347955658856,0.0156284079977972,0.697117609838361,-2.7990409735971
"Dusp6",0.750372785904502,2.62121847288574,2.95137936845806,0.0156826342622912,0.697117609838361,-3.19933068319043
"Lamtor4",-0.278536162194264,6.83982042452385,-2.9513322443101,0.0156838531982389,0.697117609838361,-2.80209058494563
"Sdhb",0.284516367494768,6.7156756749974,2.94924558302154,0.0157379249831517,0.697117609838361,-2.80471385670882
"Zfp398",0.386772338041245,4.13502976123982,2.94383983693263,0.015878892308016,0.697117609838361,-2.87128918880524
"Rps24",-0.355828707454507,9.81446110301353,-2.94285946213897,0.0159045957468059,0.697117609838361,-2.81276180733738
"Rsrc2",0.273405810777147,7.25745587074191,2.93837964000739,0.016022589644532,0.697117609838361,-2.82018752680262
"Ctsd",0.298381669391728,8.39682358388515,2.93797191574209,0.0160333729858722,0.697117609838361,-2.82034871913071
"Slmap",0.384389879998215,4.21267437280327,2.93711129055899,0.0160561588304242,0.697117609838361,-2.87200267768126
