"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Rps21",-0.426019566387753,12.9427459240928,-2.07495203031273,0.0586483102199194,0.674509885190377,-4.93089816675247
"Dpy30",-0.636215119809947,6.09379088463994,-2.07399402305751,0.0587497334828405,0.674509885190377,-4.08225428330306
"Ostf1",-0.472339032945257,8.05920991094326,-2.07383812031536,0.0587662541513846,0.674509885190377,-4.4042268698323
"Fnbp1",-0.607701189060059,6.9443670507793,-2.07289471070015,0.0588663172529783,0.674509885190377,-4.24283965287746
"Gstp1",-0.457872603810914,8.00157314414521,-2.06733280077705,0.0594594657930473,0.676095345819899,-4.40744215138213
"Prpf4b",0.861801758453106,6.33820875092722,2.06677844869478,0.0595188875259651,0.676095345819899,-4.12871113674385
"Rpl7",-0.267661041476019,11.4937862236032,-2.06319909855902,0.0599038911287011,0.676095345819899,-4.77856280653414
"Skil",0.540792610618353,7.08270195379373,2.0578248941544,0.0604862930951097,0.676095345819899,-4.28724412709496
"Tor2a",0.94867528763926,5.61045843650269,2.05748400563357,0.0605234116222416,0.676095345819899,-3.97499913441778
"Ssbp4",0.519989492235343,6.58646648681931,2.05486008155032,0.0608098318493387,0.676095345819899,-4.20363038564801
"Rnf138",-0.687464019945892,6.97443012588005,-2.0504655743755,0.0612923386569763,0.676095345819899,-4.28178023137432
"Crem",-0.688785996589429,6.4579207318056,-2.04881256146243,0.0614747517208403,0.676095345819899,-4.19710990586244
"Cst3",1.19424124377368,10.7863759397027,2.04874225282215,0.0614825215456746,0.676095345819899,-4.7237874326532
"Ndufab1",-0.507002249433379,7.09344181359141,-2.04850346138815,0.0615089172342398,0.676095345819899,-4.30781064285847
"mt-Co3",-0.206227001046967,13.7451168460558,-2.04088016027452,0.0623571206594429,0.676095345819899,-5.08128432469519
"Ifi27l2a",0.521976736771756,8.50071199760942,2.03757678418827,0.0627280196625718,0.676095345819899,-4.50628772339905
"Cmtm6",0.84914986405062,5.95474410025366,2.03394279767163,0.0631383952200997,0.676095345819899,-4.07933199209109
"Clk4",0.703089730494118,6.24976444663093,2.03347910861256,0.063190936466888,0.676095345819899,-4.16118123176998
"Rpl31",-0.402133988411098,9.39646183976007,-2.03294358167784,0.0632516680538089,0.676095345819899,-4.60985930383985
"Pole4",-0.510879999810029,7.16414251548034,-2.03290483962456,0.0632560636995675,0.676095345819899,-4.34364344589465
"Avl9",0.703565105771621,6.05318575168885,2.03210052595677,0.0633473843559854,0.676095345819899,-4.1238119365149
"Dock10",0.47584979646635,7.53044537784057,2.03049604654499,0.0635299187817875,0.676095345819899,-4.40142970337767
"Fosl2",-0.443411336242422,8.32414713980079,-2.02921602990051,0.0636758889335832,0.676095345819899,-4.50698249942256
"Rps8",-0.262295317504141,12.4418012844636,-2.02426840358871,0.064243022973217,0.679493512216719,-4.95245418644218
"Atox1",-0.747877133437861,7.03941291554868,-2.01868216564757,0.0648889633120548,0.67972251453568,-4.33959878522402
"Calm1",-0.497919884278524,9.79305874713555,-2.016704607032,0.0651190624826703,0.67972251453568,-4.6793467109874
"Rps3",-0.248039338454359,12.4471468975546,-2.01642172663159,0.0651520385536671,0.67972251453568,-4.96589192454736
"Stxbp3",0.76928479836303,5.54459842541224,2.01555336910085,0.0652533613954253,0.67972251453568,-4.02952461832048
"Psmb9",-0.405981065097273,7.87362270420821,-2.00900984372912,0.0660215678321101,0.685129477503029,-4.48321074029581
"Smarca5",-0.556151136262205,6.60546397727295,-2.0064818693505,0.0663205767129921,0.685645060002738,-4.29092255787517
